20 40 -34.846384 0.000021
20 41 -35.137890 0.000138
20 42 -38.547245 0.000149
20 43 -38.408822 0.000228
20 44 -41.468675 0.000325
20 45 -40.812174 0.000366
20 46 -43.139361 0.002235
20 47 -42.344418 0.002222
20 48 -44.224629 0.000096
20 49 -41.299765 0.000201
20 50 -39.589224 0.001584
20 51 -36.332304 0.000522
20 52 -34.266266 0.000671
20 53 -29.387704 0.043780
20 54 -25.160585 0.048438
21 39 -14.172709 0.024000
21 40 -20.523335 0.002828
21 41 -28.642412 0.000083
21 42 -32.121153 0.000169
21 43 -36.188102 0.001863
21 44 -37.815985 0.001756
21 45 -41.071896 0.000675
21 46 -41.761219 0.000683
21 47 -44.336595 0.001933
21 48 -44.503842 0.004951
21 49 -46.561265 0.002698
21 50 -44.547382 0.015000
21 51 -43.228684 0.020000
21 52 -40.443279 0.081852
21 53 -38.906808 0.094087
21 54 -33.890900 0.272800
21 55 -30.159352 0.454342
21 56 -24.852260 0.586841
21 57 -20.995875 1.304092
22 40 -8.850384 0.160000
22 41 -15.697537 0.027945
22 42 -25.104674 0.000277
22 43 -29.321082 0.007245
22 44 -37.548569 0.000700
22 45 -39.009840 0.000845
22 46 -44.127799 0.000165
22 47 -44.937364 0.000115
22 48 -48.492709 0.000109
22 49 -48.563787 0.000114
22 50 -51.431660 0.000121
22 51 -49.732837 0.000505
22 52 -49.469820 0.007072
22 53 -46.831061 0.100049
22 54 -45.621981 0.082461
22 55 -41.668088 0.161602
22 56 -39.320048 0.121247
22 57 -33.915633 0.256417
23 43 -17.916356 0.042849
23 44 -24.116380 0.181641
23 45 -31.886016 0.000872
23 46 -37.075351 0.000202
23 47 -42.006618 0.000169
23 48 -44.477694 0.000975
23 49 -47.961931 0.000828
23 50 -49.224013 0.000409
23 51 -52.203842 0.000401
23 52 -51.443769 0.000420
23 53 -51.851061 0.003120
23 54 -49.893173 0.015004
23 55 -49.144586 0.095104
23 56 -46.154881 0.176898
23 57 -44.413450 0.080479
23 58 -40.401753 0.089374
23 59 -37.832015 0.161874
23 60 -33.241956 0.220159
23 61 -30.506429 0.894234
24 45 -19.514799 0.035397
24 46 -29.471567 0.011453
24 47 -34.562578 0.006030
24 48 -42.822020 0.007324
24 49 -45.333060 0.002243
24 50 -50.262072 0.000437
24 51 -51.451395 0.000400
24 52 -55.419242 0.000340
24 53 -55.286999 0.000348
24 54 -56.934765 0.000353
24 55 -55.109710 0.000399
24 56 -55.285001 0.000603
24 57 -52.524702 0.001068
24 58 -51.991801 0.001490
24 59 -48.085760 0.216367
24 60 -46.669576 0.193593
24 61 -42.475229 0.101341
24 62 -40.894961 0.148099
24 63 -36.007474 0.358073
24 64 -33.479757 0.439665
25 47 -22.566374 0.031671
25 48 -29.296338 0.006939
25 49 -37.620634 0.002255
25 50 -42.627595 0.000442
25 51 -48.243877 0.000502
25 52 -50.707284 0.001845
25 53 -54.690116 0.000450
25 54 -55.557629 0.001059
25 55 -57.712413 0.000303
25 56 -56.911538 0.000331
25 57 -57.486251 0.001505
25 58 -55.827560 0.002701
25 59 -55.525320 0.002329
25 60 -52.967938 0.002329
25 61 -51.742122 0.002329
25 62 -48.523957 0.006542
25 63 -46.887053 0.003726
25 64 -42.989035 0.003540
25 65 -40.967339 0.003726
25 66 -36.750387 0.011178
26 49 -24.750727 0.024219
26 50 -34.476456 0.008383
26 51 -40.202555 0.008964
26 52 -48.330363 0.005117
26 53 -50.947530 0.001656
26 54 -56.254500 0.000372
26 55 -57.481300 0.000342
26 56 -60.607082 0.000302
26 57 -60.181839 0.000304
26 58 -62.155113 0.000343
26 59 -60.664805 0.000355
26 60 -61.413017 0.003409
26 61 -58.920494 0.002608
26 62 -58.878048 0.002794
26 63 -55.635621 0.004302
26 64 -54.969544 0.005017
26 65 -51.217895 0.005112
26 66 -50.067839 0.004099
26 67 -45.610155 0.270285
26 68 -43.486914 0.365259
27 51 -27.342143 0.048438
27 52 -34.360951 0.008383
27 53 -42.659428 0.001713
27 54 -48.009953 0.000383
27 55 -54.029883 0.000428
27 56 -56.040402 0.000493
27 57 -59.345564 0.000533
27 58 -59.847158 0.001160
27 59 -62.229709 0.000418
27 60 -61.650309 0.000424
27 61 -62.898066 0.000846
27 62 -61.424282 0.018575
27 63 -61.851440 0.018575
27 64 -59.792329 0.020006
27 65 -59.185198 0.002083
27 66 -56.408533 0.013972
27 67 -55.321775 0.006443
27 68 -51.930665 0.189497
27 69 -50.279157 0.140506
27 71 -44.369926 0.465030
28 53 -29.630824 0.025150
28 54 -39.278308 0.004657
28 55 -45.335849 0.000719
28 56 -53.907539 0.000422
28 57 -56.083833 0.000582
28 58 -60.228744 0.000373
28 59 -61.156707 0.000374
28 60 -64.473118 0.000376
28 61 -64.221905 0.000378
28 62 -66.746323 0.000439
28 63 -65.512775 0.000440
28 64 -67.098921 0.000475
28 65 -65.125685 0.000495
28 66 -66.006285 0.001397
28 67 -63.742680 0.002888
28 68 -63.463814 0.002981
28 69 -59.978648 0.003726
28 70 -59.213860 0.002144
28 71 -55.406228 0.002237
28 72 -54.226060 0.002237
28 73 -50.108152 0.002423
29 55 -31.635399 0.155559
29 56 -38.643029 0.014904
29 57 -47.308886 0.000519
29 58 -51.667725 0.000578
29 59 -56.358327 0.000544
29 60 -58.345137 0.001618
29 61 -61.984059 0.000953
29 62 -62.787426 0.000647
29 63 -65.579752 0.000440
29 64 -65.424545 0.000448
29 65 -67.263660 0.000650
29 66 -66.258272 0.000655
29 67 -67.319513 0.000894
29 68 -65.567035 0.001584
29 69 -65.736213 0.001397
29 70 -62.976373 0.001082
29 71 -62.711127 0.001490
29 72 -59.782999 0.001397
29 73 -58.987437 0.001942
29 74 -56.006205 0.006148
29 75 -54.471341 0.002330
29 76 -50.975985 0.006707
29 78 -44.497469 0.503007
30 58 -42.298744 0.050001
30 59 -47.215551 0.000771
30 60 -54.174340 0.000564
30 61 -56.348903 0.015899
30 62 -61.167972 0.000625
30 63 -62.213397 0.001561
30 64 -66.004014 0.000647
30 65 -65.912019 0.000650
30 66 -68.899160 0.000749
30 67 -67.880313 0.000760
30 68 -70.007092 0.000784
30 69 -68.417845 0.000800
30 70 -69.564735 0.001918
30 71 -67.328777 0.002654
30 72 -68.145486 0.002142
30 73 -65.593402 0.001863
30 74 -65.756712 0.002515
30 75 -62.558908 0.001956
30 76 -62.303016 0.001456
30 77 -58.789195 0.001973
30 78 -57.483235 0.001944
30 79 -53.432295 0.002225
30 80 -51.648612 0.002585
30 81 -46.199663 0.005030
30 82 -42.313954 0.003074
31 61 -47.134659 0.037994
31 62 -51.986906 0.000647
31 63 -56.547093 0.001304
31 64 -58.832821 0.001429
31 65 -62.657507 0.000815
31 66 -63.723660 0.001096
31 67 -66.879048 0.001181
31 68 -67.085992 0.001433
31 69 -69.327809 0.001197
31 70 -68.910140 0.001201
31 71 -70.139135 0.000812
31 72 -68.588293 0.000819
31 73 -69.699335 0.001677
31 74 -68.049617 0.002994
31 75 -68.464580 0.002422
31 76 -66.296640 0.001956
31 77 -65.992344 0.002422
31 78 -63.705950 0.001903
31 79 -62.547679 0.001868
31 80 -59.223667 0.002891
31 81 -57.627954 0.003264
31 82 -52.930719 0.002426
31 83 -49.257122 0.002613
32 63 -46.921216 0.037260
32 64 -54.315496 0.003726
32 65 -56.478216 0.002165
32 66 -61.607032 0.002401
32 67 -62.658230 0.004661
32 68 -66.978789 0.001876
32 69 -67.100663 0.001318
32 70 -70.561876 0.000838
32 71 -69.906497 0.000834
32 72 -72.585900 0.000076
32 73 -71.297523 0.000057
32 74 -73.422442 0.000013
32 75 -71.856965 0.000052
32 76 -73.212889 0.000018
32 77 -71.212862 0.000053
32 78 -71.862050 0.003536
32 79 -69.526592 0.037181
32 80 -69.535306 0.002054
32 81 -66.291687 0.002055
32 82 -65.415067 0.002241
32 83 -60.976435 0.002427
32 84 -58.148428 0.003171
32 85 -53.123420 0.003729
32 86 -49.399922 0.437802
33 65 -46.937051 0.084766
33 66 -52.025077 0.005682
33 67 -56.587225 0.000443
33 68 -58.894519 0.001846
33 69 -63.112171 0.031999
33 70 -64.341876 0.050007
33 71 -67.893097 0.004167
33 72 -68.229798 0.004083
33 73 -70.952747 0.003853
33 74 -70.860054 0.001693
33 75 -73.034195 0.000884
33 76 -72.291377 0.000886
33 77 -73.916318 0.001693
33 78 -72.816940 0.009781
33 79 -73.636049 0.005328
33 80 -72.214493 0.003333
33 81 -72.533304 0.002644
33 82 -70.105419 0.003729
33 83 -69.669323 0.002799
33 84 -65.853560 0.003171
33 85 -63.189144 0.003078
33 86 -58.962142 0.003450
33 87 -55.617907 0.002985
34 67 -46.580289 0.067068
34 68 -54.189441 0.000496
34 69 -56.434706 0.001490
34 70 -61.929891 0.001584
34 71 -63.146507 0.002794
34 72 -67.868180 0.001956
34 73 -68.227387 0.007424
34 74 -72.213201 0.000015
34 75 -72.169481 0.000073
34 76 -75.251950 0.000016
34 77 -74.599488 0.000062
34 78 -77.025944 0.000179
34 79 -75.917459 0.000223
34 80 -77.759457 0.000963
34 81 -76.388988 0.000992
34 82 -77.593882 0.000467
34 83 -75.340530 0.003036
34 84 -75.947721 0.001961
34 85 -72.413636 0.002613
34 86 -70.503167 0.002520
34 87 -66.426125 0.002241
34 88 -63.884195 0.003357
34 89 -58.992391 0.003729
34 90 -55.800217 0.329749
34 91 -50.580124 0.433145
35 69 -46.259470 0.042003
35 70 -51.425619 0.014904
35 71 -56.502418 0.005402
35 72 -59.061743 0.001025
35 73 -63.647475 0.007266
35 74 -65.288153 0.005835
35 75 -69.107009 0.004285
35 76 -70.289068 0.009322
35 77 -73.234809 0.002811
35 78 -73.452160 0.003580
35 79 -76.068035 0.001021
35 80 -75.888993 0.001012
35 81 -77.977034 0.000978
35 82 -77.498661 0.000971
35 83 -79.013709 0.003795
35 84 -77.783084 0.025730
35 85 -78.575469 0.003078
35 86 -75.632252 0.003078
35 87 -73.891676 0.003171
35 88 -70.715959 0.003171
35 89 -68.274263 0.003264
35 90 -64.000298 0.003357
35 91 -61.107294 0.003544
35 92 -56.232805 0.006709
35 93 -52.890230 0.430816
36 71 -46.327205 0.128769
36 72 -53.940575 0.008011
36 73 -56.551751 0.006578
36 74 -62.331836 0.002013
36 75 -64.323624 0.008104
36 76 -69.013714 0.004013
36 77 -70.169443 0.001956
36 78 -74.178275 0.000307
36 79 -74.442257 0.003486
36 80 -77.893346 0.000691
36 81 -77.696181 0.001074
36 82 -80.591785 0.000005
36 83 -79.990633 0.000009
36 84 -82.439335 0.000004
36 85 -81.480331 0.002000
36 86 -83.265666 0.000004
36 87 -80.709522 0.000246
36 88 -79.691286 0.002608
36 89 -76.535785 0.002142
36 90 -74.959250 0.001863
36 91 -70.973965 0.002236
36 92 -68.769320 0.002701
36 93 -64.135994 0.002515
36 94 -61.347772 0.012109
36 95 -56.158913 0.018630
36 96 -53.079678 0.020493
36 97 -47.423492 0.130409
37 74 -51.916009 0.003027
37 75 -57.218694 0.001180
37 76 -60.479081 0.000938
37 77 -64.830492 0.001304
37 78 -66.935419 0.003237
37 79 -70.802985 0.002142
37 80 -72.175467 0.001863
37 81 -75.456670 0.004904
37 82 -76.187803 0.003009
37 83 -79.070630 0.002329
37 84 -79.758964 0.002194
37 85 -82.167330 0.000005
37 86 -82.746993 0.000200
37 87 -84.597791 0.000006
37 88 -82.608995 0.000159
37 89 -81.712388 0.005427
37 90 -79.364404 0.006484
37 91 -77.745037 0.007801
37 92 -74.772438 0.006123
37 93 -72.619901 0.007830
37 94 -68.562785 0.002029
37 95 -65.891493 0.020245
37 96 -61.354349 0.003353
37 97 -58.519137 0.001912
37 98 -54.369146 0.016083
37 99 -51.121143 0.004031
37 100 -46.247064 0.019561
38 75 -46.618694 0.220003
38 76 -54.247639 0.034465
38 77 -57.803436 0.007918
38 78 -63.173941 0.007452
38 79 -65.476889 0.008383
38 80 -70.311459 0.003464
38 81 -71.528125 0.003128
38 82 -76.010053 0.005992
38 83 -76.797606 0.006834
38 84 -80.649570 0.001243
38 85 -81.103280 0.002813
38 86 -84.523089 0.000005
38 87 -84.880066 0.000005
38 88 -87.921618 0.000006
38 89 -86.209017 0.000092
38 90 -85.948127 0.002124
38 91 -83.651927 0.005453
38 92 -82.867361 0.003423
38 93 -80.085838 0.007554
38 94 -78.845711 0.001663
38 95 -75.119551 0.005812
38 96 -72.924157 0.008475
38 97 -68.581454 0.003385
38 98 -66.423104 0.003226
38 99 -62.521401 0.004741
38 100 -59.820903 0.007160
38 101 -55.324907 0.008480
38 102 -52.159304 0.067068
39 79 -57.817833 0.079177
39 80 -61.148152 0.006242
39 81 -65.712912 0.005405
39 82 -68.064091 0.005499
39 83 -72.205665 0.018631
39 84 -73.894431 0.004299
39 85 -77.842123 0.018965
39 86 -79.283089 0.014142
39 87 -83.018376 0.001128
39 88 -84.299018 0.001500
39 89 -87.708352 0.001612
39 90 -86.494062 0.001611
39 91 -86.351295 0.001843
39 92 -84.816492 0.009127
39 93 -84.227157 0.010488
39 94 -82.351463 0.006380
39 95 -81.208848 0.006779
39 96 -78.335895 0.006088
39 97 -76.121424 0.006719
39 98 -72.294777 0.007929
39 99 -70.649825 0.006627
39 100 -67.327396 0.011186
39 101 -65.061002 0.007092
39 102 -61.173177 0.004077
39 103 -58.457575 0.011204
39 105 -51.270361 1.336694
40 81 -57.460139 0.094081
40 82 -63.631287 0.011178
40 83 -65.911654 0.006430
40 84 -71.421686 0.005499
40 85 -73.175189 0.006430
40 86 -77.969014 0.003566
40 87 -79.347137 0.004146
40 88 -83.628871 0.005403
40 89 -84.875561 0.003083
40 90 -88.772535 0.000118
40 91 -87.895566 0.000105
40 92 -88.459028 0.000102
40 93 -87.122032 0.000457
40 94 -87.269322 0.000164
40 95 -85.659940 0.000869
40 96 -85.438846 0.000114
40 97 -82.942661 0.000414
40 98 -81.286709 0.008451
40 99 -77.620617 0.010502
40 100 -76.377437 0.008149
40 101 -73.165957 0.008339
40 102 -71.587707 0.008767
40 103 -67.815334 0.009232
40 104 -65.724060 0.009325
40 105 -61.464734 0.012118
40 106 -58.549987 0.433145
40 107 -54.379688 1.122450
41 83 -57.556083 0.150902
41 84 -61.218717 0.013041
41 85 -66.279676 0.004099
41 86 -69.134054 0.005499
41 87 -73.874486 0.006802
41 88 -76.173586 0.058810
41 89 -80.625209 0.023631
41 90 -82.661519 0.003317
41 91 -86.638001 0.002926
41 92 -86.453292 0.001785
41 93 -87.212838 0.001491
41 94 -86.369062 0.001491
41 95 -86.786258 0.000508
41 96 -85.602816 0.000147
41 97 -85.605776 0.004249
41 98 -83.524598 0.005001
41 99 -82.335341 0.012004
41 100 -79.797399 0.007986
41 101 -78.891491 0.003749
41 102 -76.304544 0.002545
41 103 -75.028671 0.003935
41 104 -71.819012 0.002737
41 105 -69.915551 0.004028
41 106 -66.203357 0.004122
41 107 -63.723810 0.008023
41 108 -59.545765 0.008237
41 109 -56.689794 0.258490
41 110 -52.309909 0.838345
42 85 -57.509753 0.015835
42 86 -64.110245 0.003726
42 87 -66.884808 0.002857
42 88 -72.686544 0.003819
42 89 -75.014935 0.003912
42 90 -80.172503 0.003463
42 91 -82.208821 0.006238
42 92 -86.808576 0.000157
42 93 -86.807069 0.000181
42 94 -88.414065 0.000141
42 95 -87.711858 0.000123
42 96 -88.794876 0.000120
42 97 -87.544691 0.000165
42 98 -88.115972 0.000174
42 99 -85.970098 0.000229
42 100 -86.193025 0.000302
42 101 -83.519949 0.000309
42 102 -83.566061 0.008312
42 103 -80.960670 0.009232
42 104 -80.349968 0.008921
42 105 -77.337141 0.009065
42 106 -76.134528 0.009140
42 107 -72.551560 0.009233
42 108 -70.755942 0.009233
42 109 -66.665996 0.011188
42 110 -64.542585 0.024223
42 111 -59.939761 0.012578
43 87 -57.690044 0.004192
43 88 -61.681315 0.149039
43 89 -67.394848 0.003819
43 90 -70.724687 0.001025
43 91 -75.986646 0.002363
43 92 -78.925693 0.003102
43 93 -83.606106 0.001012
43 94 -84.158317 0.004071
43 95 -86.021341 0.005080
43 96 -85.821634 0.005146
43 97 -87.224424 0.004118
43 98 -86.432205 0.003380
43 99 -87.327862 0.000908
43 100 -86.020945 0.001351
43 101 -86.344594 0.024004
43 102 -84.572878 0.009166
43 103 -84.603867 0.009810
43 104 -82.503444 0.024888
43 105 -82.290088 0.035264
43 106 -79.776223 0.012250
43 107 -78.749914 0.008673
43 108 -75.922778 0.008769
43 109 -74.282775 0.009669
43 110 -71.034510 0.009497
43 111 -69.024622 0.010581
43 112 -65.258938 0.005515
43 113 -62.811541 0.003353
43 114 -58.600288 0.433145
43 115 -56.319990 0.789441
44 90 -64.883792 0.003730
44 91 -68.239823 0.002221
44 92 -74.301201 0.002718
44 93 -77.216713 0.002065
44 94 -82.583591 0.003143
44 95 -83.457745 0.009502
44 96 -86.080372 0.000170
44 97 -86.120552 0.002763
44 98 -88.224858 0.006463
44 99 -87.625381 0.000344
44 100 -89.227389 0.000343
44 101 -87.958114 0.000415
44 102 -89.106437 0.000418
44 103 -87.267171 0.000443
44 104 -88.095710 0.002498
44 105 -85.934490 0.002499
44 106 -86.323223 0.005391
44 107 -83.862512 0.008673
44 108 -83.661350 0.008680
44 109 -80.738401 0.008954
44 110 -80.072576 0.008924
44 111 -76.785271 0.009682
44 112 -75.630818 0.009599
44 113 -71.868119 0.036875
44 114 -70.221811 0.003550
44 115 -66.189734 0.088496
44 116 -64.068909 0.003726
44 117 -59.489865 0.433145
45 92 -62.999087 0.004378
45 93 -69.011800 0.002629
45 94 -72.907613 0.003379
45 95 -78.340606 0.003886
45 96 -79.687718 0.010001
45 97 -82.597552 0.035463
45 98 -83.175205 0.011906
45 99 -85.581300 0.006697
45 100 -85.591126 0.018125
45 101 -87.412416 0.005841
45 102 -86.783318 0.006410
45 103 -88.031708 0.002301
45 104 -86.959348 0.002303
45 105 -87.851243 0.002502
45 106 -86.362627 0.005390
45 107 -86.863703 0.012051
45 108 -85.031721 0.013996
45 109 -84.999455 0.004039
45 110 -82.828686 0.017805
45 111 -82.304452 0.006850
45 112 -79.731503 0.044085
45 113 -78.767536 0.007130
45 114 -75.710625 0.071561
45 115 -74.229831 0.007316
45 116 -70.736122 0.073832
45 117 -68.897373 0.008892
45 118 -64.887460 0.024235
45 119 -62.822794 0.009315
45 121 -56.250128 0.619444
46 94 -66.102268 0.004287
46 95 -69.965900 0.003031
46 96 -76.183406 0.004194
46 97 -77.805843 0.004844
46 98 -81.320975 0.004742
46 99 -82.182651 0.004981
46 100 -85.212778 0.017638
46 101 -85.432132 0.004588
46 102 -87.903171 0.000554
46 103 -87.457189 0.000950
46 104 -89.395105 0.001336
46 105 -88.417888 0.001138
46 106 -89.907527 0.001106
46 107 -88.372639 0.001201
46 108 -89.524206 0.001108
46 109 -87.606476 0.001114
46 110 -88.330905 0.000612
46 111 -85.985888 0.000731
46 112 -86.321562 0.006544
46 113 -83.591092 0.006945
46 114 -83.490943 0.006945
46 115 -80.426386 0.013546
46 116 -79.831635 0.007132
46 117 -76.424477 0.007252
46 118 -75.388746 0.002491
46 119 -71.407902 0.008245
46 120 -70.280050 0.002291
46 121 -66.182329 0.003353
46 122 -64.616161 0.019561
46 123 -60.429742 0.789441
47 96 -64.511636 0.090084
47 97 -70.825843 0.110107
47 98 -73.066415 0.032907
47 99 -76.712473 0.006265
47 100 -78.137959 0.005000
47 101 -81.334374 0.004838
47 102 -82.246691 0.008171
47 103 -84.802692 0.004099
